GeneID	kTotal	kWithin	kOut	kDiff	colors	Rank	GeneNumber	Rank_ratio
ADAT1	0.000528870976442721	0.000471146879964677	5.77240964780433e-05	0.000413422783486634	grey	10816	12882	84
ADAT2	0.00104024170577301	0.000975823825689423	6.44178800835854e-05	0.000911405945605837	grey	9463	12882	73.5
ADAT3	0.000747923439545457	0.000675181552353887	7.27418871915701e-05	0.000602439665162317	grey	10151	12882	78.8
ADCK1	0.00160318886523614	0.00130881694532957	0.000294371919906577	0.00101444502542299	grey	8935	12882	69.4
ADCK2	0.000350493087721272	0.000313969592623964	3.65234950973079e-05	0.000277446097526656	grey	11541	12882	89.6
ADCK5	0.00245534072307666	0.00213641802030879	0.000318922702767874	0.00181749531754091	grey	8050	12882	62.5
ADCY1	0.000488223112403601	0.000486268244069144	1.95486833445661e-06	0.000484313375734687	grey	10766	12882	83.6
ADCY10	0.00857687046348105	0.0085766725699918	1.97893489255196e-07	0.00857647467650254	grey	5663	12882	44
ADCY3	0.000413687710209086	0.000404327595643359	9.36011456572684e-06	0.000394967481077632	grey	11103	12882	86.2
ADCY4	0.000253972103046013	0.000253605903524064	3.66199521948784e-07	0.000253239704002115	grey	11873	12882	92.2
ADCY5	0.0116251389705761	0.011624681396361	4.57574215162113e-07	0.0116242238221458	grey	5169	12882	40.1
ADCY6	0.000422295811891023	0.000370659951812761	5.16358600782624e-05	0.000319024091734499	grey	11276	12882	87.5
ADCY7	0.00308898824379573	0.00266979760506938	0.000419190638726359	0.00225060696634302	grey	7646	12882	59.4
ADCY9	0.000852448014624565	0.000851127144242904	1.32087038166081e-06	0.000849806273861244	grey	9728	12882	75.5
ADD1	0.0530237750226679	0.0400413873655749	0.012982387657093	0.0270589997084819	grey	3133	12882	24.3
ADD2	0.00089565340597312	0.000872020886411429	2.36325195616909e-05	0.000848388366849738	grey	9679	12882	75.1
ADD3	0.611416195670063	0.500916664782249	0.110499530887814	0.390417133894435	grey	342	12882	2.7
ADH5	0.133229786411218	0.0737362189187721	0.0594935674924464	0.0142426514263257	grey	2226	12882	17.3
ADH6	0.000106441573961318	0.000106360336774382	8.12371869360546e-08	0.000106279099587446	grey	12696	12882	98.6
ADHFE1	0.000612946414298655	0.000607535229621891	5.41118467676399e-06	0.000602124044945127	grey	10348	12882	80.3
ADI1	0.002050573659211	0.00197820157559919	7.23720836118026e-05	0.00190582949198739	grey	8174	12882	63.5
ADIPOR1	0.0563989563852555	0.038173414585584	0.0182255417996715	0.0199478727859125	grey	3206	12882	24.9
ADIPOR2	0.0116996658109914	0.0110893599592109	0.000610305851780481	0.0104790541074305	grey	5247	12882	40.7
ADK	0.00575626795627484	0.00463000212294979	0.00112626583332505	0.00350373628962474	grey	6695	12882	52
ADM	0.00181464147813539	0.00142616751598441	0.000388473962150978	0.00103769355383344	grey	8790	12882	68.2
ADM2	0.00168531440063357	0.00165175798739967	3.35564132339003e-05	0.00161820157416577	grey	8531	12882	66.2
ADNP	0.127608711495791	0.0685775748548849	0.0590311366409059	0.00954643821397899	grey	2345	12882	18.2
ADO	0.0178463133833727	0.0144531222591303	0.00339319112424234	0.011059931134888	grey	4799	12882	37.3
ADORA2A	1.09192602275764	0.558281384541472	0.533644638216168	0.0246367463253037	grey	300	12882	2.3
ADORA2B	0.00032376083692615	0.000323442587750846	3.18249175304867e-07	0.000323124338575541	grey	11496	12882	89.2
ADORA3	0.000514215577288102	0.000489537428527094	2.46781487610083e-05	0.000464859279766086	grey	10751	12882	83.5
ADPGK	0.000514293270402508	0.000510561796735569	3.73147366693877e-06	0.00050683032306863	grey	10689	12882	83
ADPRH	0.00579424437550618	0.00497138193745018	0.000822862438056004	0.00414851949939418	grey	6577	12882	51.1
ADPRHL1	0.00013486706321311	0.000134238126238737	6.28936974372406e-07	0.000133609189264365	grey	12559	12882	97.5
ADRA2B	0.0245256063086359	0.0245250300253893	5.76283246546405e-07	0.0245244537421428	grey	3898	12882	30.3
ADRB1	0.000444154862858445	0.000443839314151789	3.15548706655659e-07	0.000443523765445134	grey	10937	12882	84.9
ADRB2	0.000979562966325475	0.000968508712658081	1.10542536673942e-05	0.000957454458990687	grey	9479	12882	73.6
ADRM1	0.442973010772906	0.298204162464795	0.144768848308111	0.153435314156684	grey	652	12882	5.1
ADSL	0.0626939048070428	0.0469383709989726	0.0157555338080703	0.0311828371909023	grey	2884	12882	22.4
ADTRP	0.0148504148937065	0.0143502798373003	0.00050013505640624	0.013850144780894	grey	4815	12882	37.4
AEBP1	0.000658592280378477	0.000637247358548776	2.13449218297013e-05	0.000615902436719075	grey	10254	12882	79.6
AEBP2	0.270033198209257	0.176005116519411	0.0940280816898464	0.0819770348295647	grey	1112	12882	8.6
AEN	0.127287163002335	0.0446684391945028	0.082618723807832	-0.0379502846133292	grey	2961	12882	23
AFAP1	0.000317291444875437	0.0003132600481648	4.03139671063753e-06	0.000309228651454162	grey	11545	12882	89.6
AFAP1-AS1	0.000454221355387012	0.000454116564182953	1.04791204058987e-07	0.000454011772978894	grey	10887	12882	84.5
AFAP1L1	0.000442582555848015	0.000442064992680189	5.1756316782613e-07	0.000441547429512363	grey	10950	12882	85
AFAP1L2	0.000555561217073291	0.000501658899005162	5.39023180681288e-05	0.000447756580937033	grey	10703	12882	83.1
AFF1	0.00157978432080231	0.00153856787693037	4.12164438719394e-05	0.00149735143305844	grey	8666	12882	67.3
AFF2	0.0219817197880976	0.0219784881072402	3.23168085742884e-06	0.0219752564263827	grey	4092	12882	31.8
AFF3	0.00325561504792817	0.00313498215657115	0.00012063289135702	0.00301434926521413	grey	7370	12882	57.2
AFF4	0.0572752175378922	0.0427299149553793	0.0145453025825129	0.0281846123728665	grey	3030	12882	23.5
AFG3L1P	0.000400416509922442	0.000372556431638737	2.78600782837052e-05	0.000344696353355032	grey	11265	12882	87.4
AFG3L2	0.0729043982115861	0.0587958384109988	0.0141085598005873	0.0446872786104116	grey	2578	12882	20
AFMID	0.00201386195892294	0.00195828117276948	5.55807861534591e-05	0.00190270038661602	grey	8200	12882	63.7
AFTPH	0.0525578095766944	0.0431105744653761	0.00944723511131827	0.0336633393540578	grey	3018	12882	23.4
AGA	0.123430376442865	0.116498879187868	0.00693149725499623	0.109567381932872	grey	1598	12882	12.4
AGAP1	0.0141355374408823	0.0140882169735035	4.73204673787312e-05	0.0140408965061248	grey	4841	12882	37.6
AGAP2	1.17350963941084	0.575330386385933	0.598179253024909	-0.0228488666389761	grey	296	12882	2.3
AGAP3	0.00180433807706747	0.00175900457541461	4.53335016528549e-05	0.00171367107376176	grey	8419	12882	65.4
AGAP4	0.00179712407906135	0.00178596848162808	1.11555974332651e-05	0.00177481288419482	grey	8384	12882	65.1
AGAP5	0.000198991004362432	0.000196671582507012	2.31942185541922e-06	0.000194352160651593	grey	12207	12882	94.8
AGAP6	0.000377713220664547	0.000374834651213612	2.87856945093562e-06	0.000371956081762676	grey	11252	12882	87.3
AGBL2	0.00053959419644031	0.000530365946205134	9.22825023517548e-06	0.000521137695969959	grey	10616	12882	82.4
AGBL3	0.00215010740296696	0.00207874197289698	7.13654300699786e-05	0.002007376542827	grey	8089	12882	62.8
AGBL4	0.173349595630396	0.173348075862982	1.51976741438742e-06	0.173346556095568	grey	1130	12882	8.8
AGBL5	0.00466264508310573	0.00398339097887282	0.000679254104232914	0.00330413687463991	grey	6954	12882	54
AGFG1	0.22059561307007	0.122277918600374	0.0983176944696962	0.0239602241306777	grey	1539	12882	11.9
AGGF1	0.0371083074558224	0.0326745669319655	0.00443374052385691	0.0282408264081086	grey	3428	12882	26.6
AGK	0.000915215026148421	0.000890473361280214	2.47416648682063e-05	0.000865731696412008	grey	9645	12882	74.9
AGL	0.200597387774625	0.180545645646544	0.0200517421280807	0.160493903518463	grey	1089	12882	8.5
AGMAT	0.00255412712229862	0.00204412856428094	0.00050999855801768	0.00153413000626326	grey	8114	12882	63
AGPAT1	0.0268204805010093	0.0187355671642771	0.00808491333673216	0.010650653827545	grey	4353	12882	33.8
AGPAT2	0.0578431627844411	0.0344236830788091	0.023419479705632	0.0110042033731772	grey	3348	12882	26
AGPAT3	0.0533108627624471	0.0514853533839039	0.0018255093785432	0.0496598440053607	grey	2763	12882	21.4
AGPAT4	0.000739919239717191	0.000722938115881237	1.69811238359541e-05	0.000705956992045282	grey	10028	12882	77.8
AGPAT5	0.00266753479065079	0.00265413760667769	1.33971839730994e-05	0.0026407404227046	grey	7659	12882	59.5
AGPS	0.13701350340934	0.0927920369055561	0.0442214665037839	0.0485705704017722	grey	1898	12882	14.7
AGRN	0.00279260911076262	0.00278178072876124	1.0828382001382e-05	0.00277095234675986	grey	7574	12882	58.8
AGRP	0.00247285960413604	0.00190826862274909	0.000564590981386952	0.00134367764136214	grey	8268	12882	64.2
AGTPBP1	0.128957688616931	0.081260526610113	0.0476971620068181	0.0335633646032949	grey	2092	12882	16.2
AGTRAP	0.0941753665835905	0.0589602471625676	0.0352151194210229	0.0237451277415446	grey	2573	12882	20
AHCY	0.0121058284099859	0.0085025206653686	0.0036033077446173	0.0048992129207513	grey	5682	12882	44.1
AHCYL1	0.00761035236416783	0.00747081652062185	0.00013953584354598	0.00733128067707587	grey	5897	12882	45.8
AHCYL2	0.00287660505688321	0.00278977526576429	8.68297911189226e-05	0.00270294547464536	grey	7568	12882	58.7
AHDC1	0.00121570580464995	0.00119823303465092	1.74727699990243e-05	0.0011807602646519	grey	9073	12882	70.4
AHI1	0.00919397805163902	0.00760359509187678	0.00159038295976224	0.00601321213211454	grey	5870	12882	45.6
AHNAK	0.00326694588878476	0.00324280311944387	2.4142769340887e-05	0.00321866035010298	grey	7308	12882	56.7
AHR	0.0758372935059483	0.0648045522588244	0.0110327412471239	0.0537718110117004	grey	2424	12882	18.8
AHRR	0.128191420014296	0.128074080545894	0.0001173394684017	0.127956741077492	grey	1478	12882	11.5
AHSA1	0.492289892839998	0.306375245313242	0.185914647526756	0.120460597786486	grey	631	12882	4.9
AHSG	0.00457894354577144	0.00457889462753659	4.89182348482886e-08	0.00457884570930175	grey	6717	12882	52.1
AHSP	0.00141924232100491	0.00141864886422248	5.93456782431228e-07	0.00141805540744005	grey	8799	12882	68.3
AICDA	0.000739008736182043	0.000738733792255112	2.74943926931279e-07	0.00073845884832818	grey	9993	12882	77.6
AIDA	0.112412465631161	0.0763385315978034	0.0360739340333579	0.0402645975644455	grey	2176	12882	16.9
AIF1L	0.000418097825213119	0.000417958975036601	1.38850176518545e-07	0.000417820124860082	grey	11051	12882	85.8
AIFM1	0.249827773770252	0.180626226218704	0.0692015475515482	0.111424678667156	grey	1088	12882	8.4
AIFM2	0.000306502010255607	0.000304291887799057	2.21012245654967e-06	0.000302081765342507	grey	11589	12882	90
AIFM3	0.00022311692987847	0.000200535190913733	2.25817389647371e-05	0.000177953451948996	grey	12184	12882	94.6
AIG1	0.00186413861030258	0.00185719489297	6.94371733258692e-06	0.00185025117563741	grey	8314	12882	64.5
AIM2	0.00326548191603567	0.0029097343904356	0.000355747525600067	0.00255398686483553	grey	7499	12882	58.2
AIMP1	0.405374723875735	0.259153980751215	0.146220743124519	0.112933237626696	grey	747	12882	5.8
AIMP2	0.0072641453308978	0.00560565178791112	0.00165849354298668	0.00394715824492443	grey	6380	12882	49.5
AIP	0.393715531909674	0.338540515129906	0.0551750167797688	0.283365498350137	grey	573	12882	4.4
AIPL1	0.000231236117463959	0.000230484615661966	7.51501801993492e-07	0.000229733113859972	grey	11997	12882	93.1
AIRE	0.000960717580081227	0.00094388514157443	1.6832438506797e-05	0.000927052703067633	grey	9524	12882	73.9
AJUBA	0.000278179293785191	0.000276188144913747	1.99114887144356e-06	0.000274196996042304	grey	11739	12882	91.1
AK1	0.00200759701018516	0.00198905790424201	1.85391059431481e-05	0.00197051879829886	grey	8162	12882	63.4
AK2	0.362322601665607	0.208319478770248	0.15400312289536	0.0543163558748883	grey	953	12882	7.4
AK3	0.0182508316012662	0.0158872468827779	0.00236358471848828	0.0135236621642897	grey	4614	12882	35.8
AK4	0.000726971955486414	0.000678344636453273	4.86273190331415e-05	0.000629717317420132	grey	10139	12882	78.7
AK5	0.000539458616163624	0.000535372259961035	4.08635620258895e-06	0.000531285903758446	grey	10590	12882	82.2
AK7	0.00030068295637927	0.000297852373219319	2.83058315995072e-06	0.000295021790059368	grey	11624	12882	90.2
AK8	0.0468843490369218	0.0468833563066911	9.92730230686689e-07	0.0468823635764604	grey	2885	12882	22.4
AKAP10	0.0028365104651814	0.0025958614765626	0.000240648988618801	0.0023552124879438	grey	7693	12882	59.7
AKAP11	0.0585610330830082	0.0341281871524399	0.0244328459305683	0.00969534122187158	grey	3356	12882	26.1
AKAP12	0.00682811539353351	0.00682081788811195	7.29750542155516e-06	0.0068135203826904	grey	6069	12882	47.1
AKAP13	0.0036829999501401	0.00365992314123652	2.30768089035812e-05	0.00363684633233294	grey	7099	12882	55.1
AKAP3	0.000688235195118176	0.000679466559341845	8.76863577633081e-06	0.000670697923565514	grey	10135	12882	78.7
AKAP5	0.0415797265875656	0.0234342350283211	0.0181454915592445	0.00528874346907658	grey	3986	12882	30.9
AKAP6	0.00398145859169771	0.00398033373479802	1.12485689968914e-06	0.00397920887789833	grey	6956	12882	54
AKAP7	0.0867230635658006	0.0780566470058505	0.00866641655995018	0.0693902304459003	grey	2142	12882	16.6
AKAP8L	0.111697778087972	0.0566087726442072	0.0550890054437644	0.00151976720044279	grey	2634	12882	20.4
AKIP1	0.00728489181679001	0.00529038835335101	0.001994503463439	0.00329588488991201	grey	6472	12882	50.2
AKIRIN1	0.00428669952919705	0.00368077160688084	0.000605927922316211	0.00307484368456463	grey	7089	12882	55
AKIRIN2	0.083737634164385	0.0554673616430999	0.0282702725212851	0.0271970891218148	grey	2657	12882	20.6
AKNA	0.078526235581976	0.0747878861272021	0.00373834945477382	0.0710495366724283	grey	2205	12882	17.1
AKR1A1	0.300010616373084	0.165131909774335	0.134878706598749	0.0302532031755854	grey	1179	12882	9.2
AKR1B1	0.231607052149738	0.115151078454887	0.116455973694851	-0.00130489523996449	grey	1611	12882	12.5
AKR1C1	7.25356689707617e-05	7.23923129731381e-05	1.43355997623675e-07	7.22489569755144e-05	grey	12826	12882	99.6
AKR1C2	0.000172933719016044	0.000171574394415939	1.35932460010497e-06	0.000170215069815834	grey	12362	12882	96
AKR1C3	0.00082234953256116	0.000786911915612877	3.54376169482823e-05	0.000751474298664595	grey	9854	12882	76.5
AKR1C4	0.00203940977958726	0.00192325897926195	0.000116150800325308	0.00180710817893664	grey	8245	12882	64
AKR1D1	0.00513878653355976	0.00513158206071084	7.20447284891998e-06	0.00512437758786192	grey	6519	12882	50.6
AKR1E2	0.000344803597004555	0.000334497854146957	1.03057428575974e-05	0.00032419211128936	grey	11448	12882	88.9
AKR7A2	0.00052485263352957	0.000489063677482643	3.57889560469264e-05	0.000453274721435717	grey	10754	12882	83.5
AKR7A2P1	0.000711132879638557	0.000707129916817618	4.00296282093888e-06	0.000703126953996679	grey	10067	12882	78.1
AKR7A3	0.0191706091375	0.0191688389253106	1.77021218943779e-06	0.0191670687131211	grey	4318	12882	33.5
AKR7L	0.000102668160485089	0.000102575108690388	9.30517947012461e-08	0.000102482056895687	grey	12716	12882	98.7
AKT1	0.0243083363497117	0.0240977075172143	0.000210628832497412	0.0238870786847169	grey	3930	12882	30.5
AKT1S1	0.0612552545297069	0.0448644636380845	0.0163907908916224	0.0284736727464621	grey	2956	12882	22.9
AKT2	0.0984923737287159	0.0737566463724776	0.0247357273562383	0.0490209190162392	grey	2225	12882	17.3
AKT3	0.223145613667295	0.118713882983019	0.104431730684276	0.0142821522987432	grey	1575	12882	12.2
AKTIP	0.102555477680079	0.0448952288305178	0.0576602488495615	-0.0127650200190438	grey	2954	12882	22.9
ALAD	0.129435839690915	0.0557021807162942	0.0737336589746205	-0.0180314782583263	grey	2651	12882	20.6
ALAS1	0.0201935470632672	0.0154765250322319	0.00471702203103533	0.0107595030011965	grey	4660	12882	36.2
ALAS2	0.0010595453272432	0.00105919293040811	3.523968350903e-07	0.00105884053357302	grey	9311	12882	72.3
ALB	0.00627756377333775	0.00537821496623229	0.000899348807105457	0.00447886615912683	grey	6446	12882	50
ALCAM	0.00452947731243868	0.00380339687953498	0.0007260804329037	0.00307731644663128	grey	7035	12882	54.6
ALDH16A1	0.00967753813771064	0.00735270407349263	0.00232483406421801	0.00502787000927462	grey	5928	12882	46
ALDH18A1	0.48538023107196	0.298100483046785	0.187279748025175	0.11082073502161	grey	653	12882	5.1
ALDH1A1	0.000805744554029414	0.000805469925364146	2.74628665267933e-07	0.000805195296698879	grey	9824	12882	76.3
ALDH1B1	0.0121914438358252	0.00763329474260076	0.00455814909322444	0.00307514564937631	grey	5858	12882	45.5
ALDH1L2	0.00060239679347386	0.000592996780534948	9.40001293891243e-06	0.000583596767596035	grey	10402	12882	80.7
ALDH2	0.000237809500618209	0.000237118664467234	6.90836150974518e-07	0.00023642782831626	grey	11962	12882	92.9
ALDH3A2	0.00352067237455104	0.00241159059309663	0.00110908178145441	0.00130250881164223	grey	7832	12882	60.8
ALDH3B1	0.00142864377734433	0.00135017521810847	7.84685592358659e-05	0.0012717066588726	grey	8892	12882	69
ALDH4A1	0.000764573363214816	0.000677739279385479	8.68340838293373e-05	0.000590905195556141	grey	10140	12882	78.7
ALDH5A1	0.00846629052536529	0.00576673061816156	0.00269955990720373	0.00306717071095782	grey	6337	12882	49.2
ALDH6A1	0.00606616649125365	0.00554664459868076	0.000519521892572885	0.00502712270610788	grey	6394	12882	49.6
ALDH7A1	0.00051110655425186	0.000474312367312594	3.67941869392669e-05	0.000437518180373327	grey	10805	12882	83.9
ALDH8A1	0.000445052791327641	0.000444393507057925	6.59284269716133e-07	0.000443734222788209	grey	10935	12882	84.9
ALDH9A1	0.552079307852975	0.286738988813369	0.265340319039605	0.0213986697737639	grey	681	12882	5.3
ALDOA	0.207590566492168	0.181443771336096	0.0261467951560723	0.155296976180024	grey	1083	12882	8.4
ALDOB	0.0170191249034156	0.01701852193542	6.0296799551246e-07	0.0170179189674245	grey	4492	12882	34.9
ALDOC	0.00952785186588684	0.00530944047118169	0.00421841139470515	0.00109102907647654	grey	6465	12882	50.2
ALG1	0.0612400244145306	0.0411614421801027	0.0200785822344279	0.0210828599456749	grey	3082	12882	23.9
ALG10	0.00200887096189629	0.00181042499626957	0.000198445965626713	0.00161197903064286	grey	8369	12882	65
ALG10B	0.0157709797496641	0.0136362314201359	0.00213474832952818	0.0115014830906077	grey	4891	12882	38
ALG11	0.0621947907069825	0.0491513185424015	0.0130434721645809	0.0361078463778206	grey	2823	12882	21.9
ALG12	0.0116266689858731	0.0103272191062211	0.00129944987965199	0.00902776922656911	grey	5358	12882	41.6
ALG14	0.00543088463958203	0.00540364791429858	2.72367252834504e-05	0.00537641118901513	grey	6437	12882	50
ALG1L	9.92505528589937e-05	9.91129242888488e-05	1.37628570144884e-07	9.89752957187039e-05	grey	12738	12882	98.9
ALG1L2	0.000125007864979788	0.000123168442116661	1.83942286312682e-06	0.000121329019253534	grey	12597	12882	97.8
ALG2	0.0625499036864277	0.0305695089028724	0.0319803947835553	-0.00141088588068288	grey	3540	12882	27.5
ALG3	0.100373652572481	0.0526267657471607	0.0477468868253202	0.00487987892184047	grey	2731	12882	21.2
ALG5	0.228546919574908	0.208998199488273	0.0195487200866353	0.189449479401637	grey	950	12882	7.4
ALG6	0.68795586506677	0.649178748196243	0.0387771168705264	0.610401631325717	grey	255	12882	2
ALG8	0.567637710636573	0.434025213772501	0.133612496864072	0.30041271690843	grey	418	12882	3.2
ALG9	0.00480017632385693	0.00401514222601438	0.000785034097842543	0.00323010812817184	grey	6938	12882	53.9
ALK	0.0602771555533723	0.0602769907986279	1.64754744347295e-07	0.0602768260438836	grey	2541	12882	19.7
ALKBH1	0.000237380854482558	0.000236767422945175	6.1343153738325e-07	0.000236153991407791	grey	11963	12882	92.9
ALKBH2	0.00487243492582867	0.00346681677040636	0.00140561815542232	0.00206119861498404	grey	7185	12882	55.8
ALKBH3	0.0227150029669272	0.00981611467658986	0.0128988882903374	-0.0030827736137475	grey	5441	12882	42.2
ALKBH4	0.0207347152009696	0.0147100688523317	0.00602464634863788	0.0086854225036938	grey	4763	12882	37
ALKBH5	0.0370836896700924	0.0350270706342638	0.00205661903582861	0.0329704515984352	grey	3322	12882	25.8
ALKBH6	0.00619272677299852	0.00615094788668223	4.17788863162861e-05	0.00610916900036595	grey	6239	12882	48.4
ALKBH7	0.0758859735682014	0.0691859368637961	0.00670003670440528	0.0624859001593909	grey	2333	12882	18.1
ALKBH8	0.000884092250264599	0.000810956927764715	7.31353224998835e-05	0.000737821605264832	grey	9813	12882	76.2
ALMS1	0.00676154310155197	0.00516806145838344	0.00159348164316853	0.00357457981521491	grey	6509	12882	50.5
ALOX12	0.000263990077622029	0.000263628974049623	3.61103572406394e-07	0.000263267870477217	grey	11816	12882	91.7
ALOX12B	0.000280872579530299	0.000280195783931396	6.76795598903346e-07	0.000279518988332492	grey	11718	12882	91
ALOX12P2	0.000941147768790306	0.00093691992436608	4.22784442422562e-06	0.000932692079941855	grey	9544	12882	74.1
ALOX15	0.000413978916460571	0.000388557525555908	2.54213909046639e-05	0.000363136134651244	grey	11186	12882	86.8
ALOX15P1	0.00234012566722365	0.00207031195127293	0.000269813715950713	0.00180049823532222	grey	8095	12882	62.8
ALOX5AP	0.0232554888880062	0.0165310857974433	0.00672440309056288	0.00980668270688046	grey	4548	12882	35.3
ALOXE3	0.00141904823964385	0.00141815604946575	8.92190178092408e-07	0.00141726385928766	grey	8800	12882	68.3
ALPK1	0.00752431251953832	0.00693508201837625	0.000589230501162065	0.00634585151721419	grey	6042	12882	46.9
ALPK2	0.000604177676077472	0.000567822152174904	3.63555239025672e-05	0.000531466628272337	grey	10495	12882	81.5
ALPK3	0.000200781123531341	0.000188525630083533	1.2255493447808e-05	0.000176270136635725	grey	12259	12882	95.2
ALS2	0.000866299075688945	0.000866167806062701	1.31269626243752e-07	0.000866036536436457	grey	9690	12882	75.2
